hash_name,cost_price,profit_rub,profit_percent
MAC-10 | Malachite (Field-Tested),98,5,5.0
★ Bayonet | Black Laminate (Minimal Wear),33333,1853,6.0
AUG | Navy Murano (Factory New),404,-54,-13.0
UMP-45 | Minotaur's Labyrinth (Factory New),9260,3401,37.0
Desert Eagle | Directive (Field-Tested),33,0,0.0
Souvenir MAC-10 | Candy Apple (Minimal Wear),501,232,46.0
USP-S | Check Engine (Well-Worn),81,7,9.0
StatTrak™ MAG-7 | Sonar (Well-Worn),40,-4,-10.0
Five-SeveN | Case Hardened (Field-Tested),1081,358,33.0
Desert Eagle | Oxide Blaze (Factory New),40,2,5.0
StatTrak™ G3SG1 | Dream Glade (Well-Worn),29,11,38.0
M249 | Aztec (Field-Tested),50,-5,-10.0
★ Paracord Knife | Urban Masked (Field-Tested),8808,1271,14.000000000000002
Sticker | GamerLegion (Holo) | Paris 2023,732,-64,-9.0
StatTrak™ Galil AR | Chromatic Aberration (Factory New),2439,319,13.0
MP7 | Fade (Minimal Wear),675,115,17.0
XM1014 | Watchdog (Minimal Wear),86,13,15.0
Glock-18 | Neo-Noir (Field-Tested),839,79,9.0
Souvenir AK-47 | Gold Arabesque (Field-Tested),243832,59875,25.0
StatTrak™ Tec-9 | Brother (Well-Worn),54,17,31.0
MAG-7 | SWAG-7 (Well-Worn),21,6,28.999999999999996
★ Falchion Knife | Tiger Tooth (Factory New),23428,2402,10.0
M4A1-S | Leaded Glass (Battle-Scarred),386,52,13.0
★ Classic Knife | Urban Masked (Minimal Wear),11870,1006,8.0
Sawed-Off | Serenity (Factory New),256,-29,-11.0
MAG-7 | Monster Call (Factory New),133,-5,-4.0
★ Flip Knife | Urban Masked (Minimal Wear),17337,4083,24.0
USP-S | Cyrex (Well-Worn),148,24,16.0
★ Specialist Gloves | Lt. Commander (Field-Tested),17480,1458,8.0
Glock-18 | Nuclear Garden (Minimal Wear),598,112,19.0
★ Specialist Gloves | Crimson Kimono (Battle-Scarred),63008,49455,78.0
MP7 | Cirrus (Factory New),56,22,39.0
P2000 | Imperial (Factory New),31,11,35.0
AWP | Desert Hydra (Field-Tested),169361,15597,9.0
MAG-7 | Sonar (Factory New),27,2,7.000000000000001
M249 | Spectre (Factory New),19,15,79.0
Dual Berettas | Ventilators (Factory New),20,10,50.0
★ Flip Knife | Blue Steel (Field-Tested),20718,3142,15.0
★ Ursus Knife | Scorched (Field-Tested),9619,-119,-1.0
★ Navaja Knife | Damascus Steel (Field-Tested),8116,1005,12.0
★ Skeleton Knife | Fade (Factory New),182322,7245,4.0
P90 | Asiimov (Minimal Wear),1351,164,12.0
MAC-10 | Neon Rider (Minimal Wear),560,26,5.0
"Music Kit | Amon Tobin, All for Dust",217,52,24.0
★ Navaja Knife | Damascus Steel (Minimal Wear),8821,556,6.0
★ Flip Knife | Lore (Well-Worn),27208,875291,3217.0
USP-S | Royal Blue (Minimal Wear),1003,30,3.0
★ Paracord Knife | Safari Mesh (Field-Tested),8306,897,11.0
StatTrak™ M4A1-S | Atomic Alloy (Minimal Wear),7534,814,11.0
Sticker | isak (Gold) | Paris 2023,316,-37,-12.0
★ Navaja Knife | Night Stripe (Field-Tested),7134,808,11.0
★ Sport Gloves | Pandora's Box (Field-Tested),399725,28617,7.000000000000001
M4A1-S | Decimator (Minimal Wear),1667,136,8.0
StatTrak™ AWP | PAW (Field-Tested),337,76,23.0
★ Falchion Knife | Doppler (Factory New),39024,2108,5.0
Souvenir AUG | Sand Storm (Battle-Scarred),306,86,28.000000000000004
Desert Eagle | Ocean Drive (Well-Worn),1192,368,31.0
StatTrak™ USP-S | Black Lotus (Minimal Wear),538,59,11.0
Desert Eagle | Code Red (Field-Tested),1741,290,17.0
R8 Revolver | Canal Spray (Field-Tested),80,-6,-7.000000000000001
MP9 | Featherweight (Factory New),30,5,17.0
StatTrak™ MAG-7 | Insomnia (Minimal Wear),36,4,11.0
CZ75-Auto | Circaetus (Factory New),32,7,22.0
MP5-SD | Acid Wash (Field-Tested),103,-16,-16.0
Sticker | CR4ZY (Holo) | Berlin 2019,52,13,25.0
Sticker | FURIA (Holo) | Berlin 2019,54,9,17.0
StatTrak™ Glock-18 | Bunsen Burner (Factory New),595,74,12.0
★ Specialist Gloves | Fade (Well-Worn),23712,4266,18.0
M4A4 | Temukau (Battle-Scarred),934,160,17.0
StatTrak™ MAC-10 | Toybox (Field-Tested),583,220,38.0
StatTrak™ FAMAS | ZX Spectron (Field-Tested),278,83,30.0
StatTrak™ Desert Eagle | Oxide Blaze (Factory New),165,31,19.0
Glock-18 | Wasteland Rebel (Minimal Wear),352,58,16.0
AK-47 | Wasteland Rebel (Field-Tested),2236,562,25.0
AK-47 | Fuel Injector (Factory New),40465,8135,20.0
StatTrak™ MAC-10 | Whitefish (Minimal Wear),65,4,6.0
G3SG1 | Scavenger (Minimal Wear),54,1,2.0
M4A4 | Bullet Rain (Factory New),4803,670,14.000000000000002
StatTrak™ Five-SeveN | Flame Test (Minimal Wear),26,5,19.0
P2000 | Wicked Sick (Minimal Wear),647,88,14.000000000000002
USP-S | Ticket to Hell (Well-Worn),65,23,35.0
StatTrak™ P90 | Neoqueen (Minimal Wear),279,52,19.0
PP-Bizon | Forest Leaves (Minimal Wear),176,25,14.000000000000002
M4A1-S | Chantico's Fire (Well-Worn),1463,193,13.0
AK-47 | Bloodsport (Factory New),10427,1195,11.0
USP-S | Printstream (Factory New),12195,991,8.0
Souvenir AUG | Carved Jade (Minimal Wear),759,143,19.0
Souvenir PP-Bizon | Facility Sketch (Factory New),107,4,4.0
SG 553 | Barricade (Field-Tested),279,1,0.0
★ Specialist Gloves | Mogul (Field-Tested),17337,3195,18.0
XM1014 | Tranquility (Field-Tested),378,87,23.0
★ StatTrak™ Karambit | Tiger Tooth (Factory New),108386,7768,7.000000000000001
PP-Bizon | High Roller (Field-Tested),201,6,3.0
StatTrak™ SG 553 | Aerial (Field-Tested),23,-5,-22.0
Five-SeveN | Angry Mob (Minimal Wear),473,62,13.0
StatTrak™ Desert Eagle | Printstream (Field-Tested),5379,758,14.000000000000002
Sticker | Tamara (Holo),331,377,113.99999999999999
USP-S | Printstream (Well-Worn),3381,680,20.0
★ StatTrak™ Bayonet | Freehand (Field-Tested),29783,10610,36.0
StatTrak™ R8 Revolver | Reboot (Field-Tested),119,7,6.0
Sticker | Natus Vincere (Holo) | Paris 2023,316,-41,-13.0
★ M9 Bayonet | Gamma Doppler (Factory New),127370,3474,3.0
Sticker | juanflatroo (Holo) | Paris 2023,148,3,2.0
★ Nomad Knife | Stained (Well-Worn),21645,3834,18.0
"StatTrak™ Music Kit | Sullivan King, Lock Me Up",108,-7,-6.0
"Music Kit | Daniel Sadowski, Eye of the Dragon",122,23,19.0
Sticker | Avangar (Holo) | Katowice 2019,163,133,82.0
MAC-10 | Pipe Down (Well-Worn),31,9,28.999999999999996
★ Butterfly Knife | Urban Masked (Battle-Scarred),50758,3662,7.000000000000001
Chroma Case,225,-12,-5.0
USP-S | Desert Tactical (Minimal Wear),31,-4,-13.0
Sticker | Renegades (Holo) | Berlin 2019,20,25,125.0
StatTrak™ P90 | Off World (Battle-Scarred),20,8,40.0
AWP | Mortis (Minimal Wear),285,2,1.0
StatTrak™ Sawed-Off | Origami (Field-Tested),17,-3,-18.0
M249 | Nebula Crusader (Well-Worn),83,14,17.0
MAC-10 | Whitefish (Minimal Wear),24,4,17.0
★ Ursus Knife | Stained (Field-Tested),13658,1778,13.0
Sticker | Luck Skill,18,10,56.00000000000001
StatTrak™ Nova | Ranger (Field-Tested),28,4,14.000000000000002
MAC-10 | Rangeen (Minimal Wear),22,1,5.0
Galil AR | Stone Cold (Factory New),589,64,11.0
Tec-9 | Bamboozle (Factory New),107,-7,-7.000000000000001
Five-SeveN | Violent Daimyo (Minimal Wear),18,7,39.0
AK-47 | Orbit Mk01 (Minimal Wear),1053,113,11.0
Rio 2022 Dust II Souvenir Package,484,-21,-4.0
MP7 | Abyssal Apparition (Well-Worn),118,9,8.0
Sticker | iM (Holo) | Paris 2023,317,27,9.0
StatTrak™ MP7 | Guerrilla (Field-Tested),63,-4,-6.0
StatTrak™ AWP | Capillary (Factory New),930,22,2.0
★ Gut Knife | Crimson Web (Field-Tested),11459,970,8.0
FAMAS | Valence (Factory New),516,198,38.0
Dual Berettas | Urban Shock (Factory New),241,11,5.0
CZ75-Auto | Pole Position (Field-Tested),32,8,25.0
R8 Revolver | Crazy 8 (Factory New),190,148,78.0
★ Classic Knife | Crimson Web (Field-Tested),27567,1909,7.000000000000001
★ Ursus Knife | Crimson Web (Field-Tested),27412,23863,87.0
R8 Revolver | Crazy 8 (Battle-Scarred),35,-3,-9.0
StatTrak™ MP9 | Food Chain (Battle-Scarred),221,47,21.0
MP7 | Bloodsport (Minimal Wear),175,5,3.0
StatTrak™ MAC-10 | Disco Tech (Well-Worn),355,92,26.0
MAC-10 | Pipe Down (Battle-Scarred),30,7,23.0
StatTrak™ P90 | Grim (Well-Worn),111,19,17.0
MAC-10 | Pipe Down (Field-Tested),32,5,16.0
StatTrak™ MAC-10 | Button Masher (Minimal Wear),87,30,34.0
P250 | Cyber Shell (Factory New),102,11,11.0
StatTrak™ Negev | dev_texture (Field-Tested),51,-16,-31.0
Skill Groups Capsule,66,42,64.0
★ Flip Knife | Black Laminate (Well-Worn),18970,3552,19.0
AK-47 | Uncharted (Minimal Wear),44,0,0.0
Glock-18 | High Beam (Minimal Wear),38,-9,-24.0
★ Shadow Daggers | Bright Water (Field-Tested),7954,860,11.0
SCAR-20 | Enforcer (Minimal Wear),51,2,4.0
SG 553 | Integrale (Factory New),14498,2154,15.0
UMP-45 | Gunsmoke (Factory New),28,13,46.0
StatTrak™ Tec-9 | Brother (Field-Tested),56,17,30.0
"Music Kit | Freaky DNA, Vici",583,58,10.0
Sticker | SmithZz | Cologne 2015,540,251,46.0
StatTrak™ AWP | PAW (Battle-Scarred),541,116,21.0
StatTrak™ P90 | Blind Spot (Field-Tested),1202,70,6.0
StatTrak™ MP9 | Bioleak (Minimal Wear),58,2,3.0
AK-47 | Orbit Mk01 (Field-Tested),906,87,10.0
"StatTrak™ Music Kit | The Verkkars & n0thing, Flashbang Dance",499,47,9.0
★ Gut Knife | Gamma Doppler (Factory New),26387,2320,9.0
M4A1-S | Fizzy POP (Battle-Scarred),76,-3,-4.0
CZ75-Auto | Indigo (Battle-Scarred),95,-31,-33.0
P250 | Vino Primo (Well-Worn),169,6,4.0
StatTrak™ SG 553 | Darkwing (Well-Worn),66,-7,-11.0
MAG-7 | Copper Coated (Well-Worn),120,-8,-7.000000000000001
★ Sport Gloves | Superconductor (Field-Tested),187654,13537,7.000000000000001
AUG | Fleet Flock (Minimal Wear),373,76,20.0
MAC-10 | Button Masher (Minimal Wear),42,1,2.0
Sticker | s1mple (Gold) | Katowice 2019,27032,-1032,-4.0
"StatTrak™ Music Kit | Neck Deep, Life's Not Out To Get You",1069,28,3.0
MP9 | Dart (Factory New),53,10,19.0
★ Skeleton Knife | Boreal Forest (Field-Tested),24004,2707,11.0
Souvenir FAMAS | Faulty Wiring (Minimal Wear),24,-3,-12.0
★ Moto Gloves | Transport (Field-Tested),6606,1060,16.0
StatTrak™ Five-SeveN | Violent Daimyo (Minimal Wear),77,27,35.0
★ Skeleton Knife | Stained (Battle-Scarred),29932,4894,16.0
PP-Bizon | Night Ops (Factory New),14,0,0.0
AWP | Duality (Factory New),1938,498,26.0
Tec-9 | Cut Out (Field-Tested),219,46,21.0
StatTrak™ MP7 | Urban Hazard (Field-Tested),21,0,0.0
Souvenir XM1014 | Elegant Vines (Factory New),213,105,49.0
Souvenir AWP | Desert Hydra (Field-Tested),165039,28779,17.0
M4A4 | Evil Daimyo (Minimal Wear),241,8,3.0
Sticker | HooXi (Gold) | Paris 2023,932,-38,-4.0
★ StatTrak™ Survival Knife,23035,12732,55.00000000000001
Souvenir Sawed-Off | Irradiated Alert (Field-Tested),20,8,40.0
Sticker | Mind Games (Holo),20,1,5.0
★ Ursus Knife | Ultraviolet (Minimal Wear),22012,1051,5.0
★ Karambit | Gamma Doppler (Factory New),162424,25355,16.0
Sticker | Enemy Spotted (Holo),70,-7,-10.0
MAC-10 | Malachite (Factory New),312,67,21.0
★ StatTrak™ Talon Knife | Marble Fade (Factory New),92628,12609,14.000000000000002
M4A1-S | Hot Rod (Factory New),74728,2235,3.0
StatTrak™ Glock-18 | Weasel (Well-Worn),94,36,38.0
★ Bayonet | Crimson Web (Battle-Scarred),28320,2976,11.0
PP-Bizon | Brass (Field-Tested),81,-10,-12.0
MP9 | Airlock (Minimal Wear),294,72,24.0
AK-47 | Fuel Injector (Battle-Scarred),7696,1509,20.0
Five-SeveN | Violent Daimyo (Factory New),43,5,12.0
USP-S | Printstream (Minimal Wear),5623,1113,20.0
Five-SeveN | Retrobution (Field-Tested),50,2,4.0
USP-S | Ticket to Hell (Battle-Scarred),24,11,46.0
★ StatTrak™ Paracord Knife | Fade (Factory New),60216,3907,6.0
MAG-7 | SWAG-7 (Minimal Wear),46,1,2.0
StatTrak™ MAC-10 | Lapis Gator (Field-Tested),45,-1,-2.0
StatTrak™ CZ75-Auto | Red Astor (Factory New),405,75,19.0
M4A1-S | Player Two (Minimal Wear),3896,345,9.0
★ Gut Knife | Marble Fade (Factory New),19492,-492,-3.0
StatTrak™ CZ75-Auto | Pole Position (Factory New),425,86,20.0
MP7 | Powercore (Minimal Wear),125,18,14.000000000000002
StatTrak™ SG 553 | Triarch (Factory New),429,226,53.0
★ StatTrak™ Skeleton Knife | Safari Mesh (Field-Tested),23035,5196,23.0
★ Moto Gloves | Turtle (Battle-Scarred),8794,1219,14.000000000000002
★ Bowie Knife | Safari Mesh (Field-Tested),8943,1192,13.0
M4A1-S | Leaded Glass (Minimal Wear),528,59,11.0
StatTrak™ M4A4 | In Living Color (Minimal Wear),3327,290,9.0
StatTrak™ Galil AR | Crimson Tsunami (Minimal Wear),379,2,1.0
Desert Eagle | Blue Ply (Factory New),99,-12,-12.0
Souvenir MAC-10 | Nuclear Garden (Field-Tested),650,35,5.0
MAC-10 | Neon Rider (Factory New),941,110,12.0
StatTrak™ P250 | Visions (Battle-Scarred),482,105,22.0
StatTrak™ P2000 | Oceanic (Minimal Wear),48,7,15.0
MP7 | Special Delivery (Factory New),310,46,15.0
StatTrak™ SG 553 | Ol' Rusty (Minimal Wear),25,4,16.0
FAMAS | Commemoration (Factory New),2215,9,0.0
Desert Eagle | Light Rail (Well-Worn),62,-1,-2.0
P250 | Ripple (Minimal Wear),22,-2,-9.0
★ Shadow Daggers | Doppler (Factory New),23482,2540,11.0
Sawed-Off | Serenity (Field-Tested),95,-4,-4.0
★ Falchion Knife | Bright Water (Field-Tested),11111,1896,17.0
★ Shadow Daggers | Stained (Battle-Scarred),8415,708,8.0
MP5-SD | Co-Processor (Minimal Wear),66,-8,-12.0
★ Driver Gloves | Racing Green (Minimal Wear),6504,1382,21.0
StatTrak™ MAC-10 | Carnivore (Minimal Wear),37,12,32.0
FAMAS | Crypsis (Minimal Wear),28,6,21.0
★ Moto Gloves | POW! (Battle-Scarred),9681,2591,27.0
P250 | Crimson Kimono (Field-Tested),1534,-240,-16.0
StatTrak™ P250 | X-Ray (Factory New),275,76,28.000000000000004
StatTrak™ USP-S | Torque (Field-Tested),173,22,13.0
Souvenir Desert Eagle | Urban DDPAT (Minimal Wear),192,42,22.0
Souvenir MAC-10 | Case Hardened (Minimal Wear),1599,654,41.0
StatTrak™ FAMAS | ZX Spectron (Minimal Wear),601,118,20.0
StatTrak™ XM1014 | XOXO (Minimal Wear),636,90,14.000000000000002
Tec-9 | Avalanche (Factory New),297,35,12.0
StatTrak™ Glock-18 | Umbral Rabbit (Minimal Wear),318,2,1.0
★ Karambit | Bright Water (Field-Tested),53235,-439,-1.0
StatTrak™ M4A1-S | Decimator (Minimal Wear),3923,1934,49.0
StatTrak™ Tec-9 | Decimator (Field-Tested),2026,413,20.0
XM1014 | Incinegator (Field-Tested),128,0,0.0
★ StatTrak™ Navaja Knife,10704,1926,18.0
StatTrak™ R8 Revolver | Junk Yard (Minimal Wear),44,3,7.000000000000001
CZ75-Auto | Tuxedo (Minimal Wear),95,1,1.0
Sticker | Boombl4 (Holo) | Stockholm 2021,17,2,12.0
Patch | Hydra,36,2,6.0
StatTrak™ Nova | Gila (Factory New),263,372,141.0
StatTrak™ Glock-18 | Oxide Blaze (Minimal Wear),30,6,20.0
Souvenir M4A1-S | Mud-Spec (Field-Tested),202,66,33.0
StatTrak™ SG 553 | Tiger Moth (Minimal Wear),322,84,26.0
"Music Kit | Matt Levine, Drifter",95,5,5.0
"Music Kit | Tim Huling, Neo Noir",32,13,41.0
P2000 | Wicked Sick (Well-Worn),204,27,13.0
StatTrak™ XM1014 | Oxide Blaze (Minimal Wear),24,-1,-4.0
M4A1-S | Cyrex (Factory New),2785,336,12.0
USP-S | Printstream (Battle-Scarred),2330,496,21.0
Operation Vanguard Weapon Case,219,8,4.0
M4A4 | X-Ray (Factory New),2037,63,3.0
USP-S | Forest Leaves (Minimal Wear),14,0,0.0
Sticker | b1t (Holo) | Stockholm 2021,24,-6,-25.0
Galil AR | Cold Fusion (Factory New),38,-4,-11.0
Sticker | electroNic (Holo) | Stockholm 2021,21,-1,-5.0
★ Bayonet | Scorched (Battle-Scarred),18956,4293,23.0
SG 553 | Integrale (Battle-Scarred),699,129,18.0
Tec-9 | Ossified (Factory New),135,57,42.0
StatTrak™ P90 | Blind Spot (Minimal Wear),1141,273,24.0
StatTrak™ Desert Eagle | Naga (Minimal Wear),713,8,1.0
Nova | Green Apple (Factory New),1118,135,12.0
MP9 | Deadly Poison (Factory New),122,17,14.000000000000002
CZ75-Auto | Silver (Factory New),279,23,8.0
P90 | Nostalgia (Minimal Wear),556,60,11.0
USP-S | Neo-Noir (Field-Tested),1267,150,12.0
StatTrak™ CZ75-Auto | Red Astor (Minimal Wear),141,16,11.0
StatTrak™ MAC-10 | Whitefish (Factory New),163,75,46.0
★ Skeleton Knife | Stained (Minimal Wear),44580,11688,26.0
USP-S | Orion (Factory New),4715,474,10.0
G3SG1 | Stinger (Field-Tested),32,0,0.0
AK-47 | Aquamarine Revenge (Field-Tested),2432,326,13.0
StatTrak™ SSG 08 | Parallax (Field-Tested),296,-19,-6.0
P90 | Ash Wood (Well-Worn),15,-3,-20.0
Sticker | MOUZ (Foil) | Stockholm 2021,3611,1712,47.0
Nova | Quick Sand (Factory New),1775,346,19.0
Desert Eagle | Fennec Fox (Factory New),41300,5198,13.0
USP-S | Neo-Noir (Well-Worn),1748,164,9.0
StatTrak™ Glock-18 | Weasel (Battle-Scarred),86,45,52.0
★ Moto Gloves | Eclipse (Well-Worn),11272,838,7.000000000000001
★ Shadow Daggers | Rust Coat (Battle-Scarred),7175,1038,14.000000000000002
MAG-7 | SWAG-7 (Field-Tested),23,6,26.0
Glock-18 | Moonrise (Field-Tested),31,11,35.0
M4A1-S | Fizzy POP (Field-Tested),84,-8,-10.0
StatTrak™ Desert Eagle | Light Rail (Minimal Wear),509,87,17.0
PP-Bizon | Photic Zone (Field-Tested),46,4,9.0
★ StatTrak™ Ursus Knife | Rust Coat (Battle-Scarred),11118,1300,12.0
USP-S | Cyrex (Factory New),280,16,6.0
Sticker | Baby Medusa,38,-4,-11.0
SSG 08 | Spring Twilly (Minimal Wear),73,1,1.0
★ Sport Gloves | Omega (Battle-Scarred),31572,7007,22.0
StatTrak™ M4A4 | Evil Daimyo (Minimal Wear),741,135,18.0
Souvenir Nova | Sobek's Bite (Field-Tested),1001,339,34.0
StatTrak™ AK-47 | Redline (Field-Tested),3598,361,10.0
StatTrak™ M4A1-S | Nightmare (Field-Tested),2279,94,4.0
Operation Phoenix Weapon Case,249,-20,-8.0
Huntsman Weapon Case,708,-25,-4.0
AK-47 | Head Shot (Factory New),9756,1706,17.0
StatTrak™ Glock-18 | Clear Polymer (Factory New),283,42,15.0
StatTrak™ Negev | Ultralight (Minimal Wear),21,-2,-10.0
M249 | Nebula Crusader (Minimal Wear),181,9,5.0
Maximus | Sabre,198,-7,-4.0
★ Navaja Knife | Marble Fade (Factory New),17791,1895,11.0
AWP | Chromatic Aberration (Factory New),2351,627,27.0
FAMAS | Survivor Z (Field-Tested),14,4,28.999999999999996
★ Specialist Gloves | Field Agent (Well-Worn),18794,3987,21.0
Souvenir AK-47 | Safety Net (Minimal Wear),2046,751,37.0
MAC-10 | Propaganda (Factory New),3408,-114,-3.0
Sticker | KEi (Holo) | Paris 2023,295,-45,-15.0
Sawed-Off | Apocalypto (Battle-Scarred),27,2,7.000000000000001
StatTrak™ P2000 | Handgun (Field-Tested),196,-13,-7.000000000000001
AWP | POP AWP (Minimal Wear),325,54,17.0
StatTrak™ G3SG1 | Digital Mesh (Factory New),180,122,68.0
M4A1-S | Basilisk (Battle-Scarred),406,95,23.0
MAC-10 | Allure (Field-Tested),27,0,0.0
Souvenir PP-Bizon | Urban Dashed (Battle-Scarred),25,47,188.0
StatTrak™ CZ75-Auto | Circaetus (Factory New),133,81,61.0
P250 | Cyber Shell (Battle-Scarred),19,0,0.0
PP-Bizon | Runic (Factory New),21,-1,-5.0
MP9 | Hot Rod (Factory New),6091,656,11.0
M4A1-S | VariCamo (Factory New),156,8,5.0
Five-SeveN | Flame Test (Factory New),17,14,82.0
M4A1-S | Player Two (Factory New),8326,608,7.000000000000001
StatTrak™ AK-47 | Phantom Disruptor (Field-Tested),962,231,24.0
★ Specialist Gloves | Fade (Field-Tested),30203,4542,15.0
AK-47 | Fire Serpent (Minimal Wear),109721,6866,6.0
StatTrak™ AK-47 | Phantom Disruptor (Factory New),3388,358,11.0
Tec-9 | Remote Control (Battle-Scarred),148,30,20.0
Souvenir Five-SeveN | Contractor (Minimal Wear),106,56,53.0
StatTrak™ P90 | Neoqueen (Factory New),528,109,21.0
AK-47 | Emerald Pinstripe (Well-Worn),368,4,1.0
StatTrak™ P90 | Vent Rush (Factory New),393,59,15.0
StatTrak™ FAMAS | Survivor Z (Factory New),144,-3,-2.0
"Music Kit | Lennie Moore, Java Havana Funkaloo",347,25,7.000000000000001
CZ75-Auto | Tuxedo (Factory New),146,36,25.0
★ Driver Gloves | King Snake (Battle-Scarred),20295,2466,12.0
MAC-10 | Disco Tech (Battle-Scarred),130,16,12.0
Desert Eagle | Meteorite (Factory New),153,-14,-9.0
Sticker | jabbi (Holo) | Paris 2023,83,-17,-20.0
StatTrak™ FAMAS | Crypsis (Factory New),147,17,12.0
PP-Bizon | Blue Streak (Field-Tested),122,1,1.0
Chem-Haz Specialist | SWAT,531,88,17.0
XM1014 | Charter (Minimal Wear),30,-4,-13.0
StatTrak™ Galil AR | Akoben (Factory New),153,21,14.000000000000002
P250 | Vino Primo (Factory New),1095,210,19.0
Souvenir M4A1-S | Mud-Spec (Minimal Wear),356,89,25.0
AUG | Fleet Flock (Field-Tested),199,54,27.0
Sticker | v$m (Holo) | Paris 2023,2226,459,21.0
SSG 08 | Fever Dream (Factory New),148,5,3.0
Nova | Caged Steel (Factory New),20,-5,-25.0
StatTrak™ P90 | Chopper (Field-Tested),119,-15,-13.0
Souvenir P90 | Storm (Minimal Wear),146,95,65.0
Desert Eagle | Crimson Web (Minimal Wear),1748,119,7.000000000000001
Sticker | FalleN (Gold) | Antwerp 2022,2385,577,24.0
Desert Eagle | Code Red (Battle-Scarred),1317,133,10.0
StatTrak™ SCAR-20 | Green Marine (Factory New),120,129,107.0
Sticker | sdy (Holo) | Paris 2023,187,-7,-4.0
M4A4 | The Battlestar (Minimal Wear),600,167,28.000000000000004
★ Huntsman Knife | Bright Water (Field-Tested),10976,2046,19.0
Souvenir MP5-SD | Lab Rats (Factory New),19,7,37.0
Sticker | G2 Esports (Gold) | Paris 2023,691,-84,-12.0
CZ75-Auto | Midnight Palm (Minimal Wear),176,-22,-12.0
StatTrak™ P2000 | Wicked Sick (Field-Tested),512,-2,-0.0
★ Bayonet | Lore (Battle-Scarred),36856,3346,9.0
★ Stiletto Knife | Case Hardened (Field-Tested),31707,902,3.0
★ Karambit | Night (Factory New),155662,79440,51.0
StatTrak™ USP-S | Ticket to Hell (Field-Tested),137,18,13.0
StatTrak™ P2000 | Imperial (Factory New),128,16,12.0
AK-47 | Point Disarray (Field-Tested),813,135,17.0
Sticker | ZywOo (Holo) | Paris 2023,622,-86,-14.000000000000002
Sticker | rain (Holo) | Paris 2023,209,2,1.0
Sticker | Bad News Eagles (Gold) | Paris 2023,125,-14,-11.0
Sticker | s1mple (Gold) | Berlin 2019,4255,2007,47.0
StatTrak™ MP7 | Powercore (Field-Tested),118,16,14.000000000000002
★ Specialist Gloves | Fade (Battle-Scarred),14851,2572,17.0
Sticker | NiKo (Holo) | Paris 2023,768,-62,-8.0
Sticker | iM (Gold) | Paris 2023,1203,194,16.0
StatTrak™ P90 | Nostalgia (Field-Tested),866,115,13.0
Sticker | FaZe Clan (Gold) | Paris 2023,377,-35,-9.0
StatTrak™ M4A4 | Temukau (Field-Tested),4458,2105,47.0
Glock-18 | Dragon Tattoo (Factory New),6737,723,11.0
Dual Berettas | Melondrama (Well-Worn),121,9,7.000000000000001
StatTrak™ M4A1-S | Night Terror (Minimal Wear),379,100,26.0
PP-Bizon | Fuel Rod (Minimal Wear),117,-9,-8.0
CZ75-Auto | Tuxedo (Field-Tested),63,-9,-14.000000000000002
StatTrak™ AK-47 | Nightwish (Well-Worn),2148,316,15.0
USP-S | The Traitor (Factory New),4661,515,11.0
Nova | Toy Soldier (Minimal Wear),117,-8,-7.000000000000001
Glock-18 | Franklin (Minimal Wear),2981,133,4.0
Galil AR | Dusk Ruins (Field-Tested),927,233,25.0
StatTrak™ MAG-7 | SWAG-7 (Field-Tested),38,7,18.0
AWP | Elite Build (Well-Worn),952,132,14.000000000000002
★ Navaja Knife,12736,-564,-4.0
P2000 | Fire Elemental (Factory New),2873,275,10.0
StatTrak™ AWP | Atheris (Well-Worn),485,126,26.0
MAC-10 | Heat (Factory New),440,68,15.0
Sticker | jks (Gold) | Paris 2023,1387,-215,-16.0
AK-47 | Rat Rod (Battle-Scarred),298,58,19.0
Sticker | jabbi | Antwerp 2022,29,-2,-7.000000000000001
AK-47 | Safety Net (Field-Tested),359,9,3.0
Sticker | 9INE (Holo) | Paris 2023,324,-34,-10.0
P90 | ScaraB Rush (Factory New),1911,328,17.0
Patch | CMB,23,22,96.0
StatTrak™ Galil AR | Crimson Tsunami (Field-Tested),221,75,34.0
SG 553 | Ultraviolet (Minimal Wear),1482,140,9.0
Sticker | Adepta Sororitas,44,-3,-7.000000000000001
AUG | Random Access (Factory New),723,-1,-0.0
StatTrak™ Tec-9 | Rebel (Field-Tested),15,3,20.0
StatTrak™ P250 | Re.built (Field-Tested),16,1,6.0
G3SG1 | Dream Glade (Well-Worn),18,5,28.000000000000004
Sticker | Tyloo (Foil) | Stockholm 2021,2301,88,4.0
★ Stiletto Knife | Fade (Factory New),79376,11945,15.0
StatTrak™ R8 Revolver | Banana Cannon (Well-Worn),76,0,0.0
StatTrak™ MAG-7 | Foresight (Minimal Wear),30,0,0.0
Souvenir Glock-18 | Red Tire (Minimal Wear),102,21,21.0
StatTrak™ PP-Bizon | Runic (Factory New),100,0,0.0
M4A4 | The Coalition (Field-Tested),2324,256,11.0
M4A4 | In Living Color (Battle-Scarred),405,60,15.0
StatTrak™ P250 | Re.built (Minimal Wear),39,2,5.0
StatTrak™ PP-Bizon | Jungle Slipstream (Factory New),106,33,31.0
XM1014 | Entombed (Factory New),765,-57,-7.000000000000001
AWP | Phobos (Field-Tested),96,5,5.0
Sealed Graffiti | Kiss (Cash Green),20,-4,-20.0
Sticker | Snowfall (Glitter),136,58,43.0
PP-Bizon | Osiris (Field-Tested),52,14,27.0
